Feature,COANC_B01-T0-1_neg_4282025_018,COANC_B01-T0-1_neg_4282025_019,COANC_B01-T0-1_neg_4282025_020,COANC_B01-T0-2_neg_4282025_021,COANC_B01-T0-2_neg_4282025_022,COANC_B01-T0-2_neg_4282025_023,COANC_B01-T1-1_neg_4282025_024,COANC_B01-T1-1_neg_4282025_025,COANC_B01-T1-1_neg_4282025_026,COANC_B01-T1-2_neg_4282025_027,COANC_B01-T1-2_neg_4282025_028,COANC_B01-T1-2_neg_4282025_029,COANC_B01-T2-1_neg_4282025_030,COANC_B01-T2-1_neg_4282025_031,COANC_B01-T2-1_neg_4282025_032,COANC_B01-T2-2_neg_4282025_033,COANC_B01-T2-2_neg_4282025_034,COANC_B01-T2-2_neg_4282025_035,COANC_B01-T3-1_neg_4282025_036,COANC_B01-T3-1_neg_4282025_037,COANC_B01-T3-1_neg_4282025_038,COANC_B01-T3-2_neg_4282025_039,COANC_B01-T3-2_neg_4282025_040,COANC_B01-T3-2_neg_4282025_041,COANC_B01-T4-1_neg_4282025_042,COANC_B01-T4-1_neg_4282025_043,COANC_B01-T4-1_neg_4282025_044,COANC_B01-T4-2_neg_4282025_045,COANC_B01-T4-2_neg_4282025_046,COANC_B01-T4-2_neg_4282025_047,COANC_B01-T5-1_neg_4282025_048,COANC_B01-T5-1_neg_4282025_049,COANC_B01-T5-1_neg_4282025_050,COANC_B01-T5-2_neg_4282025_051,COANC_B01-T5-2_neg_4282025_052,COANC_B01-T5-2_neg_4282025_053,COANC_B01-T6-1_neg_4282025_054,COANC_B01-T6-1_neg_4282025_055,COANC_B01-T6-1_neg_4282025_056,COANC_B01-T6-2_neg_4282025_057,COANC_B01-T6-2_neg_4282025_058,COANC_B01-T6-2_neg_4282025_059,COANC_B01-T7-1_neg_4282025_060,COANC_B01-T7-1_neg_4282025_061,COANC_B01-T7-1_neg_4282025_062,COANC_B01-T7-2_neg_4282025_063,COANC_B01-T7-2_neg_4282025_064,COANC_B01-T7-2_neg_4282025_065,COANC_B02-T0-1_neg_4282025_068,COANC_B02-T0-1_neg_4282025_069,COANC_B02-T0-1_neg_4282025_070,COANC_B02-T0-2_neg_4282025_071,COANC_B02-T0-2_neg_4282025_072,COANC_B02-T0-2_neg_4282025_073,COANC_B02-T1-1_neg_4282025_074,COANC_B02-T1-1_neg_4282025_075,COANC_B02-T1-1_neg_4282025_076,COANC_B02-T1-2_neg_4282025_077,COANC_B02-T1-2_neg_4282025_078,COANC_B02-T1-2_neg_4282025_079,COANC_B02-T2-1_neg_4282025_080,COANC_B02-T2-1_neg_4282025_081,COANC_B02-T2-1_neg_4282025_082,COANC_B02-T2-2_neg_4282025_083,COANC_B02-T2-2_neg_4282025_084,COANC_B02-T2-2_neg_4282025_085,COANC_B02-T3-1_neg_4282025_086,COANC_B02-T3-1_neg_4282025_087,COANC_B02-T3-1_neg_4282025_088,COANC_B02-T3-2_neg_4282025_089,COANC_B02-T3-2_neg_4282025_090,COANC_B02-T3-2_neg_4282025_091,COANC_B02-T4-1_neg_4282025_092,COANC_B02-T4-1_neg_4282025_093,COANC_B02-T4-1_neg_4282025_094,COANC_B02-T4-2_neg_4282025_095,COANC_B02-T4-2_neg_4282025_096,COANC_B02-T4-2_neg_4282025_097,COANC_B02-T5-1_neg_4282025_098,COANC_B02-T5-1_neg_4282025_099,COANC_B02-T5-1_neg_4282025_100,COANC_B02-T5-2_neg_4282025_101,COANC_B02-T5-2_neg_4282025_102,COANC_B02-T5-2_neg_4282025_103,COANC_B02-T6-1_neg_4282025_104,COANC_B02-T6-1_neg_4282025_105,COANC_B02-T6-1_neg_4282025_106,COANC_B02-T6-2_neg_4282025_107,COANC_B02-T6-2_neg_4282025_108,COANC_B02-T6-2_neg_4282025_109,COANC_B02-T7-1_neg_4282025_110,COANC_B02-T7-1_neg_4282025_111,COANC_B02-T7-1_neg_4282025_112,COANC_B02-T7-2_neg_4282025_113,COANC_B02-T7-2_neg_4282025_114,COANC_B02-T7-2_neg_4282025_115,COANC_QC_neg_4282025_005,COANC_QC_neg_4282025_006,COANC_QC_neg_4282025_007,COANC_QC_neg_4282025_008,COANC_QC_neg_4282025_009,COANC_QC_neg_4282025_010,COANC_QC_neg_4282025_011,Extraction-blank_neg_4282025_003,Extraction-blank_neg_4282025_004,Extraction-blank_neg_4282025_067,Extraction-blank_neg_4282025_116,Extraction-blank_neg_4282025_168,Extraction-blank_neg_4282025_217,Instrument-blank_neg_4282025_001,Instrument-blank_neg_4282025_002,Instrument-blank_neg_4282025_066,Instrument-blank_neg_4282025_118,Instrument-blank_neg_4282025_167,Instrument-blank_neg_4282025_219
688.362588 @ 76.7836120475647,42530.16044,9336.311571,3477.127344,104929.4892,104252.3806,102923.1648,85703.83345,86740.55282,5783.045377,102352.9167,101045.027,101259.003,8517.596765,24288.63843,40503.62206,51621.39089,21792.80634,12153.36383,128071.8007,130258.9632,129901.0818,3850.376795,22353.94065,34506.28738,98065.86868,98707.54594,98600.33201,95579.40738,96586.83107,96440.85746,18784.93962,16039.43752,14873.69065,132618.7598,130969.9828,133325.1381,110547.6471,107738.9569,108000.4358,96409.9078,92229.63873,93040.48452,41869.22031,103460.4143,76022.0921,59872.71438,46049.30407,18397.75435,31951.8234,50480.69007,10085.55233,36289.25957,24701.32207,48277.91609,46000.79827,22784.57301,29884.74132,32234.67238,45009.41357,82791.86809,78903.82502,19284.81182,81653.40385,12214.22665,3426.464593,19698.11487,86493.29236,75140.64687,45279.51069,85094.86307,39056.75126,68570.4509,15961.77043,25942.40325,30394.49101,99002.7209,119744.3991,102750.1636,41478.85617,45941.6827,54715.93906,61674.35763,81669.14166,94324.93907,67093.13844,130523.2984,114391.1189,72020.13545,129830.1457,49142.16275,55378.50461,108244.7564,55532.04955,36183.53058,42981.02737,23517.75788,111065.7157,104203.9431,106761.332,101379.4961,97084.22111,99937.77183,97894.63763,0,0,0,0,0,0,0,0,0,0,0,0
689.1503628 @ 248.6810359564943,21631.61972,21993.66997,22710.18236,19848.9799,19504.90814,19667.61935,15581.5697,15433.47621,15887.39925,16160.03831,15733.94202,15739.02324,15472.52164,15463.51523,15554.8926,18476.41259,18363.27758,17956.62201,19667.15511,19338.7912,19770.51076,16953.12072,15940.96576,17167.69086,19885.04826,19971.23004,19817.43833,14719.358,15147.72565,14338.3092,9957.700979,15154.07498,15557.79725,20201.53284,19516.79269,19291.32695,14558.79397,14960.52098,14450.24284,12740.5248,10137.29722,12502.80941,14456.77867,15479.09395,14798.64756,12820.96476,13014.52577,12465.05227,20737.84704,21308.87613,20282.50148,13042.29743,12742.23403,11692.78129,12276.34107,12648.60907,14477.7751,14278.66067,14386.0942,14349.35256,22334.5488,21561.75807,23224.64423,11519.4496,9421.630878,10548.56447,20522.23604,19812.82001,19427.02682,14546.07227,14302.94359,14232.27379,11645.33171,12089.40047,11992.75332,21756.72278,16320.31809,8727.835144,14669.3148,13815.41767,13987.18128,14126.87112,13298.26591,14175.8768,23260.35913,10162.15789,23659.11131,6620.094074,16277.05972,20389.9636,27521.89259,24472.01496,19673.91226,13483.61097,14691.45983,14685.46857,14920.9679,14119.91061,14489.59419,13543.59923,13403.37842,13789.65277,13972.86104,0,0,0,0,0,0,0,0,0,0,0,0
689.1503831 @ 262.8381556682356,8883.218424,9413.755513,9460.195877,8553.387206,8828.128365,8219.220371,6937.569081,7149.900335,7102.10338,7431.110441,6929.102311,6822.965039,4712.815645,2280.909983,3365.446263,7331.204271,8166.415376,7835.631436,6933.103776,8106.606019,7801.607587,5202.438945,4458.496886,6800.889234,7969.496142,8505.508784,7953.317184,3015.905145,6182.277218,1779.807955,4366.134078,6849.317608,3762.117977,3161.63394,4547.850956,7487.847073,1631.406468,2232.531906,3496.100566,2466.603448,2518.6159,2532.192163,4303.845982,5716.557363,4973.146676,3396.737821,5134.070062,3864.391814,9301.840367,9729.353005,8840.173511,4372.698288,5413.02537,2888.213989,3604.29059,3442.179953,2921.578967,3673.698817,3441.62368,2824.397199,5550.107574,3666.180231,2457.229445,4507.236878,3520.194873,760.3267627,9280.280462,8603.274177,6370.168597,4171.601338,6826.011825,553.8773763,4690.380687,5060.122866,4741.079154,4375.380421,5551.112298,4403.581933,6279.761884,5849.761328,5723.401551,4947.194883,3168.938997,5102.057569,4621.155904,4102.260128,2237.135786,0,731.4717453,616.8800135,5872.465107,1337.272902,6887.141786,4455.923516,5916.417482,5323.565638,7037.493418,6664.261114,6666.176386,6012.660287,5777.683129,5392.494167,5519.880576,0,0,0,0,0,0,0,0,0,0,0,0
689.1505866 @ 281.1635866448306,15224.29552,15725.03897,15625.18582,15929.75299,16704.84815,15447.89988,13730.59146,13463.31603,13525.85277,12980.4984,12795.23021,12408.66541,10402.61295,11352.41708,11557.97699,13893.83735,13427.63257,13226.05346,14089.19052,13541.58676,13278.33981,12083.1648,12821.77811,12815.02171,14098.80526,14399.73894,14509.56854,10458.0693,5230.269466,8639.065169,12265.79265,10773.37655,9630.649609,14804.558,14197.25963,13948.39446,10978.71198,11238.6839,10705.15967,9279.714377,9316.866479,9091.462519,10691.49308,10477.22761,5462.487988,10675.08786,7619.789411,6099.86425,15705.56403,15877.31848,15775.65299,5818.602942,9558.044492,3603.511647,8849.939436,9562.401213,10128.37518,5363.438468,11556.8691,7453.108584,14327.56818,15311.96436,6233.793802,9579.421556,7949.173233,9151.715486,11119.79206,16945.47503,16603.9443,12074.16893,11652.67189,12968.42103,10702.67301,11297.52672,10570.42751,2612.874238,3475.320554,13872.00891,7578.87012,10603.55511,11361.58465,9685.116486,4737.77718,5414.329954,9937.477406,12587.7446,9392.258586,8880.853641,5521.369649,4761.008173,13158.78896,4577.033135,9840.06354,10757.94255,12476.41687,11907.00154,12212.35924,11119.04926,11325.59797,10859.61409,10964.47388,11505.28362,11102.68636,0,0,0,0,0,0,0,0,0,0,0,0
689.3137632 @ 241.8786888421276,16607.93287,17488.81507,17073.6072,14991.58646,14947.9791,14546.04711,13165.34212,14963.59471,15009.68085,18724.42823,18334.94891,19012.26972,19991.16764,20920.46271,20486.73879,17246.87174,16323.35686,16519.87869,28618.74192,28647.73662,29395.85188,30992.49002,31458.47376,31024.4239,18074.65887,16892.96319,19045.89277,18917.45882,18297.20128,17731.56016,20635.69193,17725.09423,19226.80892,18720.96644,18441.50603,17711.92706,13606.47392,12986.43033,12586.40346,10726.56836,9982.999115,9792.422767,16219.11057,10255.85706,15718.53529,13482.76829,13652.01068,13873.98339,14863.3953,15456.63717,14927.56787,12325.22828,10729.86306,3507.38847,19217.99969,20275.42326,23058.3266,7452.448903,6139.250944,12926.13166,10631.93254,17344.92658,12871.24656,12612.74741,11095.84958,12250.19897,21312.76226,20822.38169,19614.69133,13741.59103,13100.24186,12176.1428,16317.80067,16166.95755,16683.78722,3710.205074,9185.169286,9616.877837,11731.98774,5421.741868,5667.871026,2706.828829,12407.98453,12002.95015,10866.35548,9742.607333,6093.201199,3183.127972,2658.758039,10347.62001,1330.151544,4655.770401,3337.358203,10729.21331,11204.71124,11165.00338,15010.76752,14967.71568,15652.93043,14433.3725,15602.3665,15038.54147,16568.80808,0,0,0,0,0,0,0,0,0,0,0,0
689.3466843 @ 137.1646653158718,23363.15194,22650.38114,23864.53451,31333.04191,30769.49104,30925.02625,23615.12065,22835.79844,23504.01724,28441.48137,27722.74179,28095.9488,24982.4127,26084.61691,25472.18452,26386.35419,26478.8219,25374.00751,27900.30976,26149.26004,27685.67435,21396.36765,21900.06592,21760.52688,23876.75473,24074.26027,23523.01532,26498.05382,26415.18165,25708.41982,19916.7642,18147.96222,19451.48314,33498.67236,32659.61717,33843.70069,28642.13164,29225.27103,29185.87032,23612.3352,24535.07711,25168.75958,23135.56976,24581.58648,24249.9467,25270.98343,26340.48598,25716.7689,21918.78988,23457.81861,23509.73678,21897.41557,21043.82703,21848.90208,18626.44927,18580.85845,18113.67113,20177.67127,20865.01489,20244.56719,30617.36345,28936.63763,28754.1016,33559.38108,38330.59707,34743.76359,26068.17035,26063.95505,23843.61036,26535.63625,25766.69199,25577.43709,40470.65502,38696.72697,39037.38703,25442.17647,26144.38227,25251.29461,20162.66267,21398.1703,21726.67312,23622.95712,23427.30692,23302.15361,32862.93141,31766.80772,33321.394,40284.51317,44304.09289,47346.8312,31954.28694,30199.56262,30734.41708,40516.61099,38174.02245,38757.6392,23969.51985,23384.51179,23121.12374,22082.57511,22773.52647,22547.79307,22389.08431,0,0,0,0,0,0,0,0,0,0,0,0
689.9173475 @ 653.0028756984523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315702.5588,0,0,0,0,0
691.2571956 @ 226.7838593084948,16252.57705,15328.97458,16726.89583,15985.9744,16326.67997,16565.30919,15175.85881,14774.27685,16381.45249,19940.83722,19841.00039,19067.02113,18104.61914,19064.58115,18808.78459,17831.89446,16983.20083,16766.69301,28073.65691,26472.03595,26021.99279,25359.13586,25341.70962,24295.49254,16691.97326,16392.12327,16082.34663,16971.24928,16201.39014,15519.9507,21340.30833,20223.8253,22500.14434,18541.57841,19167.63834,19054.58712,18299.91393,18625.47462,18148.00012,14262.16093,14961.60774,14893.86311,17369.30999,19098.96653,17981.91533,14513.45115,14891.84042,14552.72617,18308.68978,18884.49647,19239.393,16271.98476,14971.19829,15363.53446,18714.77714,18633.77836,18339.15953,17082.20807,17948.89012,16951.97969,24398.77441,10997.47934,21634.84057,18665.32044,13895.56526,16024.7288,21320.75481,21348.30509,19460.47572,19574.32982,18226.4442,18882.57094,20246.25753,20544.96746,21130.88241,20233.71124,19811.54188,21641.1285,19735.72537,22379.58745,21012.73811,24509.5852,24182.87485,23272.95471,28466.52307,24291.88732,22853.79048,23479.22647,25219.58273,23448.58525,10911.30861,6148.002091,6814.132509,17334.9689,18380.65623,18486.09098,28008.21121,26252.1345,26324.92838,24733.07226,24798.04691,23509.0732,22666.1478,0,0,0,0,0,0,0,0,0,0,0,0
691.3972421 @ 581.6504869255491,7446.592219,8311.07983,8878.6955,3699.526362,3169.909251,4503.545923,2696.19418,375.7231701,277.6654898,3162.56162,2587.895618,2555.263548,792.5215959,2322.110349,1613.891602,7703.148498,7099.302418,7814.146199,4579.067197,6391.239965,7035.161227,8321.872913,8953.769041,9292.571996,3147.702551,4747.013321,2809.036342,7380.368531,7401.375245,4560.901484,7598.874869,7408.383507,7584.396651,5717.53313,6725.428459,5648.509057,10193.23833,7076.393067,5555.096368,9867.227919,9773.100196,10027.56224,8883.294965,8549.027222,9647.770675,10026.05735,10057.40057,10081.71338,7600.086294,8706.903473,8734.996781,5141.157162,5995.913168,5896.40721,7920.951339,8148.159922,6757.032166,8098.036444,8146.44962,3974.540513,3022.636167,2343.208967,3571.662988,16976.91064,15867.70232,16255.91357,4485.586476,3291.883849,6101.711337,7005.203202,8931.708298,8905.819516,12955.15928,15110.64264,14222.04171,6490.81137,4599.439181,7380.259691,5003.620483,8827.321383,7469.57506,5469.112507,3244.417374,2695.612133,3107.234731,4273.061911,3448.445913,0,619.0389966,0,3953.177383,7142.056771,1837.58522,16761.90884,16367.22636,7547.155303,13234.26521,11111.39821,10958.91615,9538.04756,8922.650068,8314.473321,8017.528132,11378.32245,10170.92765,7084.027694,9598.399828,8123.733947,9962.490287,0,0,0,0,0,0
692.7657178 @ 17.78169388860888,20048.58934,20659.20695,21543.07904,20561.42157,20770.02856,19937.69606,17682.22344,17198.27333,18151.32957,21045.82146,20766.13477,20370.90046,20326.25067,20612.09358,20470.4053,22208.5282,22085.88563,21842.28168,22946.17784,23476.85739,23303.10278,21431.35271,21273.10885,20893.23774,18261.0336,18216.64916,18480.05364,19961.77107,19612.63533,19878.47257,20062.98684,20018.38269,20079.68357,23885.74982,23869.44104,23983.22148,18611.63084,18729.10915,18583.76116,15968.68588,15393.21961,15373.47085,18585.05166,19334.24868,18351.82321,17450.0507,17334.37438,17105.75938,17316.14638,17053.18554,16703.01109,17309.05238,16182.49228,14974.62795,16844.01987,16819.89898,21242.85472,24128.56109,8323.699598,22282.01139,37361.74484,34209.1966,34970.39098,12846.61857,9190.298171,11660.07498,26133.68184,25771.80419,23741.8661,16721.4345,16305.79695,17685.44063,14500.76607,15274.59108,14669.82986,31524.11375,31663.60326,31211.96557,21648.58991,20674.52626,24079.1516,26007.03994,23120.5291,25003.8029,40836.3824,38813.41221,43669.43331,14528.26055,33293.72718,44131.08787,32432.04931,30101.39333,33802.40884,15183.14823,17988.5523,17730.79054,17300.58279,15899.7714,15948.52576,15663.75463,15094.86198,15444.1555,15335.47789,0,0,0,0,0,0,0,0,0,0,0,0
693.2496967 @ 205.5952580917942,16413.17818,14233.33921,17843.82219,11962.41781,12771.47155,11301.19891,12390.02955,11002.93985,12301.46735,14902.69579,16823.92077,11331.51009,7907.630756,13238.22705,13772.44721,14125.15062,11193.61433,11426.33895,15593.69214,10289.19761,6095.324452,7105.070014,10558.52651,8893.011352,11034.08422,11729.77023,11567.11618,13950.61795,6872.775096,12365.98373,8433.520558,9343.531766,10322.24382,10173.06912,8063.352828,10515.59604,12061.46328,11886.87588,13568.03788,8355.242243,9070.558419,9224.737742,5443.401614,8639.046037,8980.182262,7824.930628,3937.748743,5225.225099,3545.449219,9432.121489,16445.72561,10507.84181,7725.877773,14024.23176,6575.987329,7346.914528,4719.103052,4126.093814,6549.45203,4732.649555,350.5157305,838.7655432,1730.128361,20093.67457,17848.40515,18372.44102,9312.887969,11888.35396,11139.47158,16543.99265,14227.41403,14132.98094,20868.95433,20104.05317,22325.57618,1047.931129,4582.491747,591.2743431,3990.720224,8165.14206,1247.614794,5141.762793,11309.47227,4519.883447,2672.370804,1853.809461,448.9833069,0,1315.174076,628.8451131,708.5401876,1292.743484,657.1318079,21358.59913,18504.55149,17414.90772,5013.061364,4469.141996,5165.632507,5252.441509,5944.978016,3271.647739,5607.76357,0,0,0,0,0,0,0,0,0,0,0,0
694.7642891 @ 17.775496982267,14449.05964,14208.36309,14927.46223,14107.2222,15185.88177,13655.19348,13060.48301,12581.31176,13492.79895,14462.52766,14286.35665,14579.94134,13607.41816,13669.59395,14022.07834,15632.27196,14937.42749,15395.45982,17130.85758,16422.96249,16817.89548,14238.64579,14745.13353,13167.81079,10262.49185,12592.16099,12731.48806,11621.66359,13897.38004,13423.69517,14604.24634,13973.88546,13685.29211,16652.2558,17414.43634,17058.33755,13002.54694,13164.08799,13149.15379,11251.74171,10505.17037,10512.60372,13001.48876,13066.99385,13157.44821,11710.21533,11636.35246,11479.93406,11653.4793,11780.49296,11745.78701,13063.64247,11487.00374,11139.85202,11686.68672,11435.29178,14542.16247,14685.8833,16722.76767,12067.94501,25751.45185,24472.22319,26229.78485,9257.282046,6541.019751,7971.339688,18077.41349,18230.941,17408.89227,11771.68647,11608.14935,12310.04623,10271.72512,10995.9712,10841.21881,9670.701869,19094.19953,17141.55285,11331.65072,13252.58547,14612.87788,17586.32289,16396.6571,17928.70708,27755.02871,28460.58795,32026.39698,8071.730699,29594.14934,13989.88318,19277.6058,19873.76057,20530.73049,10973.22137,12990.73207,12937.07405,11457.62702,11312.80673,10999.17651,10585.13915,10585.12423,10577.88218,10849.04066,0,0,0,0,0,0,0,0,0,0,0,0
695.3273725 @ 317.0793806363897,151142.0177,156645.1845,159946.2471,150115.3808,148712.8277,149032.8053,141863.4332,141881.8419,145194.06,148645.0945,146457.9028,145114.7774,151661.9571,152891.6394,148024.2027,147780.1198,143877.2528,144176.8693,144806.6823,144194.509,146229.636,156705.1622,157133.1431,155547.2,135389.8782,137057.2908,135569.2112,143281.6969,145764.4389,143651.276,134861.4326,134414.8826,134542.1474,142943.5252,139424.2812,140960.2158,136553.1255,133315.539,133520.7431,142162.3647,137074.2515,137332.1252,139762.3839,141399.456,140884.8437,160482.2746,159141.3665,159448.4208,146014.7937,155637.4753,151861.1629,144602.8537,137831.3624,132718.6376,161766.7767,158494.6714,163547.9241,170052.2418,170157.9755,168945.3961,202784.1049,190613.7143,193541.9636,141274.27,117583.9007,127310.2465,153195.7108,155211.1407,147133.7674,118550.7742,116154.0284,116117.8895,138404.5478,144641.0081,137768.561,204812.0372,197142.7755,199346.233,172982.4747,170678.1406,181603.7896,158982.9467,155536.3661,156758.5525,195957.0444,184931.5052,199176.1016,219735.2049,219851.8728,214577.5801,210721.7609,193997.0949,196448.5104,131551.3838,140163.2937,142747.3391,115265.3601,111575.9452,114738.557,108955.3619,106976.4118,109193.1685,111228.4058,166657.3109,161504.9135,220288.4253,249592.8783,234264.4332,229324.148,0,0,0,0,0,0
695.3709478 @ 181.6656956738123,3160.213308,3247.572703,2015.229889,3768.750347,3445.781692,3280.03083,2343.787852,2331.537413,2317.552337,2095.152362,1757.953802,3025.515688,1993.197047,2071.84492,2454.862508,2036.669813,2156.038117,2367.460873,2232.402594,2004.695372,1650.718044,1120.168335,691.1387331,882.0541707,2612.597022,2595.517733,2284.013772,1658.438993,1746.565413,1923.774613,2607.418555,2625.386127,1110.513464,3166.021139,3764.800447,3434.662977,2788.950836,3194.897298,3058.600214,1696.251921,1386.292293,1792.64707,1990.011885,1543.263758,1122.792754,2181.943509,1101.068787,1799.90117,1538.880299,1950.172432,688.5519086,755.0490844,1687.91664,2485.969221,327.7861144,766.6556627,0,0,0,158.5148837,0,0,0,12400.82807,13942.74848,13311.43733,260.1547136,145.4570043,161.7831443,3426.082354,2237.671015,1323.022396,11873.88397,11537.30271,10657.61304,0,0,0,0,0,0,184.0097171,349.7240022,205.7146079,0,0,0,0,0,0,0,0,0,17201.06273,13887.39981,15906.96702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696.217298 @ 437.0441357683155,29049.56617,35306.94078,34756.29375,44778.4408,40195.22876,45975.03555,30443.3144,29808.55647,31917.77943,13461.3402,31099.39215,22184.50999,28593.63783,31866.27621,23003.39956,29307.4252,25244.12986,35554.12447,41580.70119,38559.44976,32012.08978,46289.85655,9023.036018,48556.08925,6314.813782,9349.615387,11731.54932,30222.31098,26541.37452,27490.29236,31921.14745,30384.49541,30745.07582,40508.17401,13233.57259,14398.39017,36058.78825,33497.15794,32093.97302,27788.13473,19404.61474,22276.11582,27231.81697,33821.54808,8610.739352,17546.54372,28704.40526,19500.63832,15147.41548,22738.60005,27029.38286,19842.00248,21262.67952,9073.795397,22393.2318,20862.68514,22250.39949,18763.23329,17357.98123,22142.42292,5879.360253,10793.9567,17669.44952,4867.001556,11450.50567,3364.355963,28575.1523,27982.12125,30021.31713,26304.60557,32034.45203,29790.82135,26935.5664,24385.19992,20118.75989,6477.005995,1629.73018,13415.83027,18277.31644,18978.36384,12048.69988,24277.39626,25158.14286,15782.43908,19047.61283,4428.144987,12709.69096,15290.57106,7382.371542,13893.32556,15290.69857,14582.82012,20097.00712,27997.70696,2946.533643,29768.30472,11721.67116,11218.31012,11657.09573,12077.59688,12023.86655,12040.30764,12622.66576,0,0,0,0,0,0,0,0,0,0,0,0
696.3453234 @ 195.1415002963967,29947.45918,19320.0035,20846.7482,17513.23193,10708.15494,14052.12507,13932.96683,12792.60085,16069.75235,7135.401829,7550.689567,8890.912663,14000.54743,15428.02402,14966.1087,22509.72432,29865.66861,18373.03068,12018.09418,13424.72769,11639.61387,7699.79097,11365.57747,15065.82124,12513.4512,13445.19589,11154.97059,14091.65645,13416.4568,18307.14837,14230.77462,8286.681974,14158.83184,21253.41676,15407.00514,15447.40534,4899.245667,7774.898918,10851.28832,9696.538143,3980.454219,7062.956649,9927.199342,8127.372492,9853.92448,7881.380677,9095.722383,4946.537026,13747.02395,8805.728142,7049.383751,10266.35273,11180.3348,12567.88061,11896.61556,10054.21929,9683.02035,11537.51634,10345.96572,5160.044991,5108.780091,14749.6401,9556.313652,14477.82675,12969.92061,13965.8721,13252.80464,13307.90137,17660.19222,8794.454668,12860.52366,10388.86545,9283.655854,11845.28208,8753.893298,5032.602567,4998.49696,5600.167616,4905.999226,6796.171746,3968.109903,13052.32029,14482.59616,6248.74543,4445.339342,10286.56995,14093.57736,1024.64949,9221.94483,10144.50154,5083.271667,4415.318766,8285.139187,12463.42723,6975.83237,14525.62094,8956.606024,8626.817322,10653.31809,7487.157886,11784.28239,10417.05583,12130.22148,0,0,0,0,0,0,0,0,0,0,0,0
697.3334444 @ 317.1386774728787,15468.46487,16811.14345,15886.29323,15865.94523,15846.51283,15798.04173,15106.53841,14393.04726,14907.92908,15773.31564,14921.06125,15147.80852,15440.96883,16108.54789,7396.945128,14929.67688,15231.46029,14593.62345,15229.71165,14870.40177,15748.77065,16881.7474,17107.44071,16534.65217,14149.23946,14489.36446,14320.22404,15299.38616,15365.43339,14753.58514,13626.10145,12664.27755,14430.3799,15256.5837,14689.60726,14773.25363,14334.54086,14726.07459,14070.95709,14797.27306,14361.18046,14434.43004,14944.73311,14628.72371,14519.97592,15417.49155,13336.41004,16710.09149,15548.27665,15997.71345,15978.11008,14926.27361,14309.9424,13983.41573,16754.20163,16592.63873,16778.24748,16845.16086,16363.69513,16538.66046,17998.85633,17314.09439,17729.17939,14455.24938,12579.8351,13719.54605,14281.23275,15613.26161,14665.88566,12427.03315,12067.02144,12165.72032,14310.42147,15372.42773,14844.08913,14932.8118,14084.85593,13509.75357,17312.30606,16505.07069,17293.24172,15288.46252,14867.36311,15833.47991,2606.816991,12962.39455,12769.94128,1346.404055,2802.56516,1668.851687,4210.801797,9936.044741,6233.516351,13506.59555,14731.41066,14859.14182,11941.36603,11458.3598,11875.54731,11300.37663,11434.31196,11418.50301,11846.22419,15563.8722,15130.73258,21504.79377,23161.40024,21954.45196,21577.93412,0,0,0,0,0,0
698.2855615 @ 604.1788713848894,7915.095722,8424.576709,8988.056221,6436.486908,6781.891289,6431.172262,4989.996666,4954.902235,4448.301855,4803.742846,3227.747265,4346.87428,1867.044636,3304.103135,3834.47891,7544.459525,7514.992701,7405.672955,4606.424129,5682.533394,5960.059453,9484.33074,4952.013863,10182.39917,5078.893669,4617.073966,5380.810762,7353.060812,7566.620572,6042.724536,7983.082155,8613.865881,8227.822215,7746.85236,7923.411092,7739.093973,11467.82252,10948.58387,11273.13908,10102.25923,9436.808973,10226.36795,9375.024656,9327.402248,9409.960795,9528.603366,9408.990935,9216.654054,8102.684808,9408.683504,9905.492037,6401.117215,6784.635841,6704.437354,8728.423707,9436.790628,4781.779917,9906.650875,8811.053243,10376.73934,2002.784181,2127.448139,3649.445948,17749.29541,15694.32202,16677.95694,5548.986724,7530.1467,7603.844225,10755.93205,10554.21281,10310.396,16445.97272,16324.75932,16315.80089,1822.528892,2293.883121,1294.935116,4625.875951,6852.550821,5096.356828,7558.878277,4704.961663,7595.251014,477.4088353,3122.109123,897.6153665,0,0,0,638.7052435,537.3012446,2656.448603,15316.12561,16205.58269,17389.36251,9231.896269,8017.336561,6533.011638,7393.265268,6490.451987,6705.284577,5621.521987,5922.417143,2774.692036,2376.911017,7199.655019,4820.188652,5753.061553,0,0,0,0,0,0
